No,Title,Tags,Status,Link
1618,Handle `Could not resolve dependency tree` errors better,Release 7.x,Closed,https://github.com/npm/cli/issues/1618
1617,fix abbrevs,Release 7.x,Closed,https://github.com/npm/cli/issues/1617
1616,[BUG] Large number of installs in Google Cloud Build failing due to ENOENT,Bug,Closed,https://github.com/npm/cli/issues/1616
1615,[BUG] Unable to deprecate package with - (hyphen) in the version number,Bug,Closed,https://github.com/npm/cli/issues/1615
1613,NPM install is failing to install packages with segmentation fault on PPC64 architecture,,Closed,https://github.com/npm/cli/issues/1613
1610,NPM Install Error - Cannot read property 'match' of undefined,,Closed,https://github.com/npm/cli/issues/1610
1609,Cannot connect with MongoDB Atlas,,Closed,https://github.com/npm/cli/issues/1609
1608,[BUG]  cb() never called!,Bug,Closed,https://github.com/npm/cli/issues/1608
1605,[BUG] cb() never called!,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1605
1604,[BUG] Cannot read property 'resolve' of undefined on 64-bit npm installation,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1604
1603,"[BUG] Running audit fix once will not fix all possible issues and if you run it again, it will fix another round of issues.",Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1603
1602,Bad Request when running the NPM command,Release 6.x,Closed,https://github.com/npm/cli/issues/1602
1601,[BUG] npm pack fails on scoped packages,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1601
1600,circular file: dependencies cause `npm install` to hang,Release 6.x,Closed,https://github.com/npm/cli/issues/1600
1599,[QUESTION] <npm install takes so long on windows>,Awaiting Information;Release 6.x;platform:windows,Closed,https://github.com/npm/cli/issues/1599
1597,"[BUG] v7 hidden lockfile/node_modules inconsistency, duplicated packages",,Closed,https://github.com/npm/cli/issues/1597
1595,reify-output error on --package-lock-only,Release 7.x;Bug,Closed,https://github.com/npm/cli/issues/1595
1594,npm audit package-lock v1 error,Release 7.x;Bug,Closed,https://github.com/npm/cli/issues/1594
1592,[FEATURE] Update new version notification prompt,semver:minor;Enhancement;Release 7.x,Closed,https://github.com/npm/cli/issues/1592
1591,[QUESTION] NPM Scripts double SIGINT with CTRL+C - is this intentional?,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1591
1590,[BUG] NPM install issue,,Closed,https://github.com/npm/cli/issues/1590
1589,[BUG] npm create-react-app app-name,,Closed,https://github.com/npm/cli/issues/1589
1587,"npm search cli documentation does not describe ""search term"" syntax",Release 6.x,Closed,https://github.com/npm/cli/issues/1587
1584,[BUG] Vulnerability present in version of dot-prop used by npm,,Closed,https://github.com/npm/cli/issues/1584
1581,npm ERR! cb() never called! on installing dependencies using npm install on Ionic Project,,Closed,https://github.com/npm/cli/issues/1581
1580,[QUESTION] Information missing about licensing at docs,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1580
1578,[FEATURE] Install a package as a sole project,Enhancement;Release 6.x,Closed,https://github.com/npm/cli/issues/1578
1574,v7(chore): refactor lib/utils/completion/installed-deep.js,pr: needs tests;Release 7.x,Closed,https://github.com/npm/cli/issues/1574
1573,v7(fix): npm ls printing multiple times a single tree item,Release 7.x;Bug,Closed,https://github.com/npm/cli/issues/1573
1571,Getting error relative  module assets/images/ was not found ,Release 6.x,Closed,https://github.com/npm/cli/issues/1571
1570,[Can any one help me out with this ?] <Error>,Release 6.x,Closed,https://github.com/npm/cli/issues/1570
1568,[FEATURE] OAuth system,Enhancement;Release 6.x,Closed,https://github.com/npm/cli/issues/1568
1567,[FEATURE] rename `dependecies` and `devDependencies`,Enhancement;Release 6.x,Closed,https://github.com/npm/cli/issues/1567
1566,"npm install returns an error 403, cloudflare captcha page is returned instead of package json",Release 6.x,Closed,https://github.com/npm/cli/issues/1566
1565,[BUG] npm publish: registry timeouts,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1565
1564,[gatsby-plugin-netlify-cms] Unable to install the plugin to the Gatsby blog,,Closed,https://github.com/npm/cli/issues/1564
1561,[QUESTION] npm install - Random error 'tarball data for @... seems to be corrupted' ?,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1561
1560,[QUESTION] Possible to fix vulnerability issue related to dot-prop?,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1560
1559,[FEATURE] `publish` should have option to silence errors about already published versions,Enhancement;Release 6.x,Closed,https://github.com/npm/cli/issues/1559
4255,"[BUG](libnpmsearch) Search results for some packages don't contain the repository link, even though the entry on npm does",ws:libnpmsearch,Closed,https://github.com/npm/cli/issues/4255
1558,[Question / Help]: How can we make sure if version in package-lock satisfies the version mentioned in package.json ?,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1558
1556,[BUG] Stack overflow for recursive directory structures,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1556
1553,npm init v7,Release 7.x,Closed,https://github.com/npm/cli/issues/1553
1552,"i'm trying to install expo cli but this error _npm ERR! cb() never called! , Killed me",Release 6.x,Closed,https://github.com/npm/cli/issues/1552
1550,[BUG] Installing from tar file does not update on change,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1550
1549,[BUG] npm update from 6.14.5 -> 6.14.6 renders npm inoperable,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1549
1548,[BUG] npm dedupe breaks dependencies with individual installs,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1548
1546,cb() never called,Release 6.x,Closed,https://github.com/npm/cli/issues/1546
1542,[BUG] Error when linking package installed with GitHub semver,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1542
1541,unit tests for lib/explore.js,,Closed,https://github.com/npm/cli/issues/1541
1540,[BUG] npm can't install dependencies,,Closed,https://github.com/npm/cli/issues/1540
1539,[BUG] Weird npm ci behavior and unclear documentation,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1539
1538,[BUG] Package dependencies won't be installed if the package is installed via git URL,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1538
1537,"BUG: npm uses a package from the top level directory, not from its own.",Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1537
1536,"[BUG] <Network connection problem when using ""DNS OVER HTTPS"" or ""DOH"">",,Closed,https://github.com/npm/cli/issues/1536
1533,[BUG] loglevel is ignored by by fund and audit on `npm install`,semver:major;Bug,Closed,https://github.com/npm/cli/issues/1533
1532,Error installing 'gramma' script,Release 6.x,Closed,https://github.com/npm/cli/issues/1532
1531,cb() never called! - This is an error with npm itself,Release 6.x,Closed,https://github.com/npm/cli/issues/1531
1530,add `upgrade-interactive --latest` command,Release 6.x,Closed,https://github.com/npm/cli/issues/1530
1529,Remove link to bug forum from the readme,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1529
1528,[BUG] Git tag handling regression in 6.14.5,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1528
1527,[BUG] npm script allows duplicate npm_config_* environment variables on Windows.,Release 6.x;Bug;platform:windows,Closed,https://github.com/npm/cli/issues/1527
1526,[BUG] npm init does not handle aliased modules in node_modules correctly,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1526
1525,[BUG] npm installs incorrect prerelease versions,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1525
1524,BUG<title>This is an error with npm itself,Bug,Closed,https://github.com/npm/cli/issues/1524
1522,[BUG] Nested local deps can cause ENOENT,,Closed,https://github.com/npm/cli/issues/1522
1521,install npm package from github repo,Release 6.x,Closed,https://github.com/npm/cli/issues/1521
1519,Getting error at compile time,Release 6.x,Closed,https://github.com/npm/cli/issues/1519
1518,Unexpected token p in JSON at position 4,,Closed,https://github.com/npm/cli/issues/1518
1517,[QUESTION] Why does npm install think there is more work to do after npm ci?,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1517
1516,[QUESTION] Npm Build process,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1516
1514,pathspec 'master' did not match any file(s) known to git,Release 6.x,Closed,https://github.com/npm/cli/issues/1514
1513,[BUG] <title>,,Closed,https://github.com/npm/cli/issues/1513
1511,Add lib/ls.js unit tests,,Closed,https://github.com/npm/cli/issues/1511
1510,[QUESTION] npm peer dependcies version check incorrect,,Closed,https://github.com/npm/cli/issues/1510
1508,creating ng project,Release 6.x,Closed,https://github.com/npm/cli/issues/1508
1507,fix community/bug reporting guidance in docs/content/cli-commands/npm.md,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1507
1506,test and refactor lib/npm.js and bin/npm-cli.js,pr: needs tests;Release 7.x,Closed,https://github.com/npm/cli/issues/1506
1505,[ERR] npm ERR! cb() never called!,Release 6.x,Closed,https://github.com/npm/cli/issues/1505
1504,[BUG] Security vulnerabilities are duplicated,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1504
1502,Stop recommending npm upgrade immediately after a npm upgrade,Release 6.x,Closed,https://github.com/npm/cli/issues/1502
1501,unit tests for config commands,pr: needs tests;Release 7.x,Closed,https://github.com/npm/cli/issues/1501
1500,unit tests for config-dumper commands,pr: needs tests;Release 7.x,Closed,https://github.com/npm/cli/issues/1500
1499,unit tests for `run-script` family of commands,pr: needs tests;Release 7.x,Closed,https://github.com/npm/cli/issues/1499
1498,[BUG] NPM hangs on install for 2m and then throw error,Bug,Closed,https://github.com/npm/cli/issues/1498
1492,[BUG] npm init don't accept  as Unlicense. (SPDX-License-Identifier: Unlicense ,,Closed,https://github.com/npm/cli/issues/1492
1491,[BUG] <title>,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1491
1490,"[BUG] Security vulnerabilities in deps https-proxy-agent, npm-packlist, yargs-parser, request, dot-prop, and execa",Bug,Closed,https://github.com/npm/cli/issues/1490
1489,[BUG] publish error http fetch put 404 on  npm v 6.14.5 node v 14.5.0,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1489
1487,[BUG] git is unable to add 'git-core' to the PATH when it is run using npm scripts,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1487
1486,[BUG] npm install error,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1486
1485,[Bug] NPM 6.15 is shipping self-signed certs in version 6.14.5,,Closed,https://github.com/npm/cli/issues/1485
1484,[BUG] Cache corruptions when multiple installs occur concurrently. ,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1484
1483,[BUG] This is an error with npm itself. Please report this error at,Bug,Closed,https://github.com/npm/cli/issues/1483
1482,npm publish forbidden,,Closed,https://github.com/npm/cli/issues/1482
1481,"[BUG] <title>Extra comma <div v-format=""'#,##0'"">120</div>  when the number like 120,the result is ,120",Bug,Closed,https://github.com/npm/cli/issues/1481
1480,"[BUG] Under 6.14.5, having a `package.json` provokes a 404 when a local dependency's dev dependency is a local scoped package",Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1480
1479,"[QUESTION] semver: Why is ""+build"" information ignored when ""-pre"" information is allowed",,Closed,https://github.com/npm/cli/issues/1479
1478,messed up my nodeman,Release 6.x,Closed,https://github.com/npm/cli/issues/1478
1477,Cannot create new project,Release 6.x,Closed,https://github.com/npm/cli/issues/1477
1476,[BUG] npm install error,Bug,Closed,https://github.com/npm/cli/issues/1476
1475,"[BUG] npm site incorrectly claims ""Unable to find a readme for @types/ssri""",Bug,Closed,https://github.com/npm/cli/issues/1475
1474,Add lib/access.js unit tests,pr: needs tests;Release 7.x,Closed,https://github.com/npm/cli/issues/1474
1472,Setup initial coverage-map example,pr: needs tests;Release 7.x,Closed,https://github.com/npm/cli/issues/1472
1471,[BUG] audit-level argument ignored,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1471
1470,[BUG] npm install fails to delete on WSL,Bug,Closed,https://github.com/npm/cli/issues/1470
1469,[BUG] npm unpublish returns error 404 and not error printed unless verbose loglevel is used,Bug;Duplicate,Closed,https://github.com/npm/cli/issues/1469
1468,"Stripe transfer insufficient funds, used together with stripe checkout",Release 6.x,Closed,https://github.com/npm/cli/issues/1468
1467,[BUG] discord.js,Bug,Closed,https://github.com/npm/cli/issues/1467
1466,[BUG] <cb() never called>,Bug,Closed,https://github.com/npm/cli/issues/1466
1465,[BUG] <bad interpreter>,,Closed,https://github.com/npm/cli/issues/1465
1464,[BUG] cb() never called!,Bug,Closed,https://github.com/npm/cli/issues/1464
1463,[BUG] npm install -g npm inside create-react-app caused npm to uninstall off of root directory of machine (mac)?,,Closed,https://github.com/npm/cli/issues/1463
1462,[FEATURE] <title>,Enhancement,Closed,https://github.com/npm/cli/issues/1462
1461,[BUG] <title>,Bug,Closed,https://github.com/npm/cli/issues/1461
1460,[BUG] npm install --no-save removes other dependencies,Bug,Closed,https://github.com/npm/cli/issues/1460
1458,"[BUG] npm i -g fails with ""This is related to npm not being able to find a file.""",,Closed,https://github.com/npm/cli/issues/1458
1456,"[BUG] Error: Missing required argument #1 on Linux Mint, 5.3.0-59-generic Kernal",,Closed,https://github.com/npm/cli/issues/1456
1455,[BUG] Add s390x arch support,Release 6.x;Bug,Closed,https://github.com/npm/cli/issues/1455
1453,[QUESTION] npm ERR! code EINTEGRITY,Awaiting Information;Release 6.x,Closed,https://github.com/npm/cli/issues/1453
1452,[BUG] 502 Bad Gateway,,Closed,https://github.com/npm/cli/issues/1452
1451,[BUG] npm creates its cache directory in my $HOME,Bug,Closed,https://github.com/npm/cli/issues/1451
1450,[BUG] npm install / missing required argument #1,,Closed,https://github.com/npm/cli/issues/1450
1449,23 error This is probably not a problem with npm. There is likely additional logging output above.,Release 6.x,Closed,https://github.com/npm/cli/issues/1449
1448,npm outdated does not seem to check devDependecies like it used to,Release 6.x,Closed,https://github.com/npm/cli/issues/1448
1447,[BUG] <title>,,Closed,https://github.com/npm/cli/issues/1447
1446,[BUG] npm install hanging,,Closed,https://github.com/npm/cli/issues/1446
1445,[BUG] <title>,,Closed,https://github.com/npm/cli/issues/1445
1444,[BUG] <title>,,Closed,https://github.com/npm/cli/issues/1444
1443,ng new command creates unexpected .cmd and .ps1 files,Release 6.x,Closed,https://github.com/npm/cli/issues/1443
